,timestamp,likes,retweets,source,length,sentiment,tweet
265,2018-10-27 21:12:28,0,0,Twitter Web Client,112,0,'Is This The Future Of Democratic Party?'- Tucker Carlson REACTS To Radi... https://t.co/Y8x2FpAwXb via @YouTube
266,2018-10-27 21:07:36,1,0,Twitter for iPhone,87,-1,@ErnieStone8 Tucker Carlson is the epitome of privilege and he’s too stupid to know it.
267,2018-10-27 21:05:39,0,0,Twitter for iPad,101,1,"Happy countries don’t elect Donald Trump president. Desperate ones do

~Tucker Carlson~
Ship Of Fools"
268,2018-10-27 21:04:39,0,0,Twitter for iPhone,246,-1,"This thread by Ben attempts to blame the synagogue shooting on President Trump, Fox News, Tucker Carlson and any and all American citizens who are anti open borders. 
Absolutely disgusting! Shame on Ben and @MSNBC @NBCNews https://t.co/CvRPKnnJO5"
269,2018-10-27 21:04:06,0,0,Twitter for iPhone,93,-1,"Seriously, there’s nothing this guy has said that I haven’t already heard from Tucker Carlson"
270,2018-10-27 21:00:14,0,0,Twitter for Android,108,1,"Cenk Uygur of The Young Turks praises Tucker Carlson after their debate at Politicon
https://t.co/RBNiTTKYHt"
271,2018-10-27 21:00:03,0,0,Twitter Web Client,215,1,"@DCedarbridge @getongab Good luck to GAB. When your first hint of popularity comes with Richard Spencer, followed up by Tucker Carlson support, you can't throw your hands up in the air when horror like this happens."
272,2018-10-27 20:59:04,0,0,Twitter Web Client,223,1,"#TEKEL #RedOctober #JobsNotMobs
🇺🇸 #ItsTime #LockThemAllUp #WWG1WGA 🇺🇸
#GreatAwakening @realDonaldTrump
#Winning #QAnon #MAGA
Tucker Carlson on Fox News, Free Speech, and Revolution (Pt. 2) - YouTube https://t.co/mJI3si5wy9"
273,2018-10-27 20:58:14,5,4,Twitter Web Client,177,-1,"#HappyWeekend 
#SaturdayThoughts #books 
Ship of Fools : How a Selfish Ruling Class Is Bringing America to the Brink of Revolution ... by Tucker Carlson 
https://t.co/3KUFAJiuSh"
274,2018-10-27 20:57:10,1,0,Twitter Web Client,225,1,"#TEKEL #RedOctober #JobsNotMobs
🇺🇸 #ItsTime #LockThemAllUp #WWG1WGA 🇺🇸
#GreatAwakening @realDonaldTrump
#Winning #QAnon #MAGA
Tucker Carlson on the Republican Party, Trump, and Racism (Pt. 1) - YouTube https://t.co/19UPVVw2m4"
275,2018-10-27 20:56:07,3,0,Twitter Web Client,476,0,"@Gallaecian @isa_m_ferreira @DeliliaOMalley @mydoggyruss @kachristo @CharismaMolotov @Kris_Sacrebleu @CindisPlace @co_rapunzel4 @Alina__IV @derkiletian @theClaudiaInez @EmilyKinder11 @dallaspamela53 @scott_catharine @ReaIDonnaSiciIy @DeViLhErSeLfIE @JackieC1989 @Zylie You're obviously talking about Tucker Carlson here, or Stephen Miller? Donald Trump? Sean Hannity, Alex Jones, Ann Coulter, Lindsey Graham, Brett Kavanaugh? You know what, I give up! It could be any of them!"
276,2018-10-27 20:56:06,7,1,Twitter Lite,111,0,"@oneunderscore__ Tucker Carlson has repeatedly promoted Gab to his millions of viewers.
https://t.co/WZFs19gwEj"
277,2018-10-27 20:55:29,0,0,Twitter for Android,166,1,"@TuckerCarlson Let me translate what Tucker means, everyone.

""That black guy was almost smart!""
--tucket Carlson, the rabid golden retriever of broadcast journalism."
278,2018-10-27 20:54:20,0,0,Twitter for iPad,179,1,@oneunderscore__ Dear Tucker Carlson and Fox News: how much money do you have to make peddling this hateful propaganda before your status anxiety is cured? https://t.co/JgR88N5rX4
279,2018-10-27 20:52:03,0,0,Twitter for Android,145,0,"@TimothySmithSF @kevinroose @TimDuy The truth lies somewhere between always and never. Stop being so literal, it's a Tucker Carlson way to argue."
280,2018-10-27 20:51:37,1,0,Twitter Web Client,272,1,"On the one hand, Karen Monahan tells people it's not about politics; it's about abuse and telling her story. On the other, she goes on Tucker Carlson and tweets right-wing propaganda videos encouraging people to walk away from the Democratic party. https://t.co/F78aitdJEP"
281,2018-10-27 20:50:24,0,0,Google,99,1,I liked a @YouTube video https://t.co/VpxbxiQrgK Tucker Carlson vs Cenk Uygur Debate Politicon 2018
282,2018-10-27 20:46:57,0,0,Twitter Web Client,109,0,Tucker Carlson wonders aloud why the country is so divided. Twitter hands him his ass https://t.co/zTVhaQNi8r
283,2018-10-27 20:46:10,4,2,TweetDeck,124,-1,"America needs to have a little chat about Tucker Carlson's White Power Hour, weeknights on Fox News. https://t.co/JjHpgZzkpA"
284,2018-10-27 20:46:04,0,1,Twitter for iPhone,221,1,"2. Here’s Tucker challenging the president of HIAS on his show, questioning his critique of the travel ban and challenging whether faith-based refugee groups should work with the government at all. https://t.co/3nG4Md1jvp"
285,2018-10-27 20:45:54,1,0,Twitter for Android,137,1,Tucker Carlson and Mark Steyn on free speech &amp; toughing up! We need more open debate not ABC - CNN propaganda https://t.co/xUNDcHhPcf
286,2018-10-27 20:45:36,0,0,Twitter Web Client,102,0,"Tucker Carlson on the Republican Party, Trump, and Racism (Pt. 1) https://t.co/pNfXVNivHN via @YouTube"
287,2018-10-27 20:45:22,0,0,Twitter for iPhone,276,-1,"@MichaelAvenatti @TuckerCarlson Michael Avenatti, I agree with you on everything but it in this rare instance I must say that I think you are being FAR too kind. He IS weak and cowardly, true, but that only scratches the surface. Tucker Carlson is EVIL. I hate Tucker Carlson."
288,2018-10-27 20:45:13,1,0,Twitter for Android,300,1,"@DSanchez1669 @Geevers1 @ShepNewsTeam is a 'reporter' hence the name of his show ""Shepherd Smith Reporting."" He's not a 'commentator' like Hannity or Tucker Carlson, thus he has no business giving his liberal views on anything. Top Fox  exec, James Murdoch, liberal, allows Smith to get away with it."
289,2018-10-27 20:44:54,2,0,Twitter for iPhone,139,0,Tucker Carlson always looks as stunned and concerned that someone let him be a dipshit on TV as the rest of us are. https://t.co/MfiRZ4NNNb
290,2018-10-27 20:44:36,22,10,Twitter for iPhone,299,0,"1. HIAS is one of several faith-based groups that work on refugee resettlement, whose orgs have been partly undone but Trump administration’s travel ban and subsequent lowered cap on refugees.

The group has been criticized by conservative commentators — e.g. Tucker Carlson. https://t.co/cwOfLLo2iT"
291,2018-10-27 20:44:20,0,0,Twitter for iPad,82,0,"@TheBlueMeme Tucker Carlson always has that baffled look.

https://t.co/k5x0czZsfB"
292,2018-10-27 20:42:49,0,0,Twitter for Android,327,-1,"@MichaelAvenatti @detroit_rachel @TuckerCarlson AVENATTI speaks the truth. 
Tucker Carlson is painful to watch. 
His stupidity oozes from between his eyes as his guests speak facts. He has to belittle and talk over all who are part of the REALITY BASED COMMUNITY.
which pretty much excludes all Fox viewers.
#BLUETSUNAMI 4EVER!"
293,2018-10-27 20:42:49,0,0,Twitter Web Client,287,1,"@rgspol @BTTFH @jonfavs 1. When you tell people in one sentence to punch a nazi.

2. Then in the next sentence call everyone you disagree with a nazi, is that not a call to violence. 

These dumbasses on the left call Ben Shapiro a nazi. Tucker Carlson is apparently a member of the S.S."
294,2018-10-27 20:42:22,0,0,Twitter Web Client,100,0,"@MichaelAvenatti @TuckerCarlson Here is one example of Lying Tucker Carlson!
https://t.co/xhe8C2e2FA"
295,2018-10-27 20:40:41,1,0,Twitter for Android,193,0,"He makes millions in an industry built on demonizing people of color, LGBTQ folks, non-Christians, non-Americans, Democrats, and liberals. Gee, I wonder how we got here?
https://t.co/Xwpzb64Y2O"
296,2018-10-27 20:40:21,0,0,Twitter for iPhone,289,-1,"@WhiteHouse @realDonaldTrump Not learning from the past is exactly the reason we have Trump in the Oval Office and hate speech broadcast from Trump’s bully pulpit. Ignoring the past has given us Fox News, Sean Hannity, Tucker Carlson, and all of the ugliest of human nature they represent."
297,2018-10-27 20:40:13,0,0,Twitter Lite,39,0,@SimonBooks Tucker Carlson is the fool.
298,2018-10-27 20:39:55,0,0,Twitter Lite,280,1,@NRO Why is the United States responsible for the dreams of the people of the caravan?  they are a lot of wealthy Democrats that would like them to come in Maybe Nancy Pelosi has room at her place for them and as Tucker Carlson asked a reporter how many will he be responsible for
299,2018-10-27 20:39:31,2,0,Twitter Web Client,132,-1,"@Mikel_Jollett Alex Jones
Sean Hannity
Tucker Carlson
Anne Coulter
Rush Limbaugh
To name a few in MSM churning up ARMED  deplorables"
300,2018-10-27 20:38:40,0,0,Instagram,83,0,My parents and aunt ran into Tucker Carlson at Sam's Club 😊 https://t.co/2Z4EXGFx26
301,2018-10-27 20:38:37,0,0,Twitter Web Client,76,0,Tucker Carlson on The Adam Carolla Show https://t.co/chi45ObCBq via @YouTube
302,2018-10-27 20:37:27,0,0,Twitter for iPhone,112,1,Tucker Carlson VS Cenk Uygur from the Young Turks Debate of the Century ... https://t.co/0QFTWP08bQ via @YouTube
303,2018-10-27 20:35:48,2,0,Twitter Web Client,92,0,@afghanvet @TuckerCarlson is it just me or does Tucker Carlson look somewhat like Kavanaghs.
304,2018-10-27 20:34:09,3,0,Twitter for Android,167,-1,@mmg1960s @MichaelAvenatti @TuckerCarlson The fact is if that's what you think it only shows how ignorant you are! Tucker Carlson run circles around creepy p*** lawyer
305,2018-10-27 20:33:39,0,0,Twitter Web Client,112,1,'They Have Gone Too Far' - Tucker Carlson BLASTS Stephen Colbert Over Hi... https://t.co/azsVpfFd6j via @YouTube
306,2018-10-27 20:32:37,0,0,Twitter Web Client,301,1,"RIGHT ON, MICHAEL. TUCKER CARLSON IS A PISS ANT PUNK  that was born w a silver spoon in his mouth. Of course he won't debate you as he is a lying coward who tells lies every night to the uninformed sheepl who watch him. I was so happy a few yrs. ago when MSNBC dropped his ass! https://t.co/TUvrIqkQge"
307,2018-10-27 20:31:58,4,0,Twitter Web Client,280,-1,"There have to be at least a few people who feel real, actual, human emotions at Fox who look at days like today and *at least in the back of their minds* think, for even a split second, that perhaps the vile shit Tucker Carlson spews out each night might have consequences, right?"
308,2018-10-27 20:27:38,420,287,Twitter Web Client,280,1,"Caravan rhetoric from the president and rightwing media has been pervasive. Tucker Carlson's show last night led with the caravan, not the mailbomber.

They do not dabble in the overt antisemitic conspiracies tacked on separately by far-right users on Gab.
https://t.co/IfelguHuXR"
309,2018-10-27 20:26:44,0,0,Twitter for Android,64,1,"WoW, #Tucker Carlson is just so innocent https://t.co/p5iYR6COxH"
310,2018-10-27 20:23:51,0,1,Twitter for iPhone,109,0,Tucker Carlson wonders aloud why the country is so divided. Twitter hands him his ass https://t.co/v3xP0wju6f
311,2018-10-27 20:23:35,0,0,Twitter for iPhone,306,1,"@MichaelAvenatti @TuckerCarlson Tucker Carlson did invite Michael Avenatti, but he turned gay when he met him in person. Tucker was so nervous that his mouth had a diarrhea, and couldn’t help himself from questioning Avenatti rapidly. Yes, Tucker Carlson turned gay when he first laid his eyes on Avenatti."
312,2018-10-27 20:22:59,0,0,Twitter for iPhone,210,-1,Last time you were on Tucker Carlson they had a scrape you up off the floor CPL. You are  desperate for any type of media attention since CNN and MSNBC have dropped you like a hot potato https://t.co/otZQCUxkJg
313,2018-10-27 20:21:09,1,0,Twitter Web Client,191,-1,@MichaelAvenatti @nashvillez @TuckerCarlson Tucker Carlson is far too clever to not know how insane the propaganda he spews is these days. He traded his journalism in for a bigoted cash grab.
314,2018-10-27 20:20:29,0,0,Twitter for iPhone,287,-1,"Definitely have had it with this guy. After this morning’s tragedy in Pittsburgh and the horrifying MAGA bombs, he chooses to get into a pissing contest with Tucker Carlson today, after doing the same with Grassley this week. Too much fucking ego for me. I’m out. https://t.co/jwniqLWMwj"
315,2018-10-27 20:18:43,0,0,Twitter for iPhone,162,1,@MichaelAvenatti @TuckerCarlson Tucker Carlson absolutely destroyed you on you’re last appearance.  You lack the intelligence to joust with a man of his intellect
316,2018-10-27 20:18:20,0,0,Facebook,190,1,"Clear and definite. Anyone who thinks leftists are as ""bad"" as right wingers should try to take this in. The ADL work was confirmed by Fox New's Tucker Carlson, FWIW. https://t.co/qFzr61ud8E"
317,2018-10-27 20:18:16,0,0,Twitter Web Client,109,0,Tucker Carlson wonders aloud why the country is so divided. Twitter hands him his ass https://t.co/GPcc0o5iI9
318,2018-10-27 20:16:57,60,4,Twitter for Android,310,1,"@MichaelAvenatti @TuckerCarlson Did anyone hear from Tucker about the proposed debate on the Adam Carolla show? @MichaelAvenatti
said anytime, anyplace. What happened? Any word? 
Tucker Carlson is a pantywaist! 
No further explanation needed.
Love your fighting spirit, Michael! #FireWithFire #FightClub #Basta"
319,2018-10-27 20:16:41,0,0,Twitter Web Client,109,0,Tucker Carlson wonders aloud why the country is so divided. Twitter hands him his ass https://t.co/ewuSLCe3JK
320,2018-10-27 20:13:46,2,1,Twitter for iPhone,284,1,"(6/thread) like Tucker Carlson, they think Richard Spencer is too soft &amp; an idiot, and they laugh their asses off every time leftists think the ""ok"" hand sign or Pepe flag is any more than what it is -- a 4 Chan hoax not at all related to them. These guys are growing with numbers"
321,2018-10-27 20:13:32,11,3,Twitter for iPhone,271,1,"@shaunking Donald Trump, Fox Entertainment News, Rush Limbaugh, Sean Hannity, Alex Jones,Tucker Carlson, and Jeanine Pirro are ALL RESPONSIBLE for these acts of DOMESTIC TERRORISM committed by white males in the USA! BLOOD is on THEIR HANDS! ESPECIALLY @realDonaldTrump!!"
322,2018-10-27 20:11:03,7,0,Twitter for Android,283,-1,@MichaelAvenatti @viaMelissa @TuckerCarlson Don't be surprised if Tucker Carlson keeps you waiting creepy porn lawyer... Why would he waste his time with the lawyer who's about to be disbarred and locked up for the rest of his life! Your only goal has been your five minutes of fame!
323,2018-10-27 20:10:39,7,0,Twitter Web Client,137,1,@crushingbort @samknight_one @SaysSimonson tucker carlson's most devoted employee is extremely worried about dogwhistle anti-semitism lol
324,2018-10-27 20:10:39,0,0,Twitter for iPhone,187,0,"@willsommer @aScottyMr Reminds me of a sportscaster I follow on here who “is an independent” but his only political follows are Ann Coulter, Hannity, Lou Dobbs, Tucker Carlson, and Trump."
325,2018-10-27 20:08:46,0,0,Twitter Lite,91,0,@MichaelAvenatti @TuckerCarlson TUCKER CHICKENSHIT CARLSON. DEBATE! https://t.co/vHePtWRizX
326,2018-10-27 20:07:01,0,0,Twitter Web Client,68,0,@foxandfriends @SteveDoocy Paprika is Tucker Carlson's stripper name
327,2018-10-27 20:06:51,0,0,Twitter for iPhone,104,-1,"Alex Jones, Sean Hannity, and Tucker Carlson should be arrested until
We can figure out wtf is going on."
328,2018-10-27 20:06:41,0,0,Twitter Web Client,183,1,"@TuckerCarlson I don't know, Tucker. How'd we get here, Tucker? Maybe by supporting Nazis, Tucker? You have blood on your hands you P.O.S. We know who you are. https://t.co/g0QaHnCxVP"
329,2018-10-27 20:05:53,0,0,Twitter Web Client,109,1,"@TuckerCarlson Remember how you encouraged folks to go this site:  free speech, etc.  https://t.co/zR3P2KeRGu"
330,2018-10-27 20:04:39,53,1,Twitter Web Client,126,0,@SaysSimonson @crushingbort do wrap a tucker carlson bowtie around your three inch wang when you jack it to the turner diaries
331,2018-10-27 20:04:26,0,0,Twitter for Android,79,-1,"""Trump and his autistic methodology is going to save the west"" - Tucker Carlson"
332,2018-10-27 20:03:03,0,0,Twitter for iPhone,152,1,"Your comment about Tucker Carlson comes as no surprise to me, love you expand on that he is a typical Fox News right wing prick. https://t.co/6MbRDFyR8H"
333,2018-10-27 20:01:18,0,0,Twitter Web Client,130,0,In case you missed it... Brother Cornel West on democratic socialism. If you can stomach Tucker Carlson... https://t.co/yb23XDDp69
334,2018-10-27 19:58:35,0,0,Google,114,1,"I liked a @YouTube video https://t.co/TmEJcWbkY6 Tucker Carlson on the Republican Party, Trump, and Racism (Pt. 1)"
335,2018-10-27 19:55:51,0,0,Twitter for iPhone,157,1,10-15 years ago I liked Tucker Carlson. After that I realized how intellectually dishonest he had become. He’s just full of C R A P . https://t.co/eXAQ7Tf9vh
336,2018-10-27 19:55:29,0,0,Twitter Web Client,101,0,I wonder if his attorney will use the FOX News or the Tucker Carlson defense. https://t.co/SDyKUDEJeY
337,2018-10-27 19:53:49,0,0,Twitter Web Client,102,0,"Tucker Carlson on the Republican Party, Trump, and Racism (Pt. 1) https://t.co/mB6Xhqa6vO via @YouTube"
338,2018-10-27 19:49:20,0,0,Twitter Web Client,249,-1,"Typical State Propaganda Mouthpiece Behavior.
Vile.
Not Self Aware.
Evil.
Seditionist.
#NoDINO #VoteDemocratic #VoteBlueToSaveDemocracy 
RT
#TuckerCarlson wonders aloud why the country is so divided. Twitter hands him his ass https://t.co/HeciaJfPDz"
339,2018-10-27 19:48:57,0,0,Google,121,1,"I liked a @YouTube video https://t.co/YO4Eia7zg0 Tucker Carlson on Trump, Mainstream Media, and Revolution (Full Episode)"
340,2018-10-27 19:48:01,1,0,Twitter for iPhone,44,0,Tucker Carlson and all of Fox News is cancer
341,2018-10-27 19:45:25,0,0,Twitter Web Client,109,0,Tucker Carlson wonders aloud why the country is so divided. Twitter hands him his ass https://t.co/8QSAVsDQoc
342,2018-10-27 19:42:30,0,0,Twitter Web Client,109,0,Tucker Carlson wonders aloud why the country is so divided. Twitter hands him his ass https://t.co/GlgObr2E49
343,2018-10-27 19:42:07,0,0,Twitter for iPhone,234,0,"@MichaelAvenatti @TuckerCarlson Agreed. Carlson is a ratings grabbing clown! One whose traded his sensibility for spectable. Let's see there's 
Tucker, Rush, Hannity, Ingraham, Candace Owens and Tomi who  are all in the clown brigade."
344,2018-10-27 19:41:45,0,0,Twitter for Android,53,0,Tucker Carlson is a weakling. https://t.co/ZqCsFrMqDj
345,2018-10-27 19:41:15,0,0,Twitter Web Client,169,0,"@goodidea_ @LA06345575 @KDKA @jaketapper I used to be a lefty, watched CNN and mocked Fox news. Now Tucker Carlson is the only one talking sense. https://t.co/fSjmwfl1oa"
346,2018-10-27 19:40:30,0,0,Google,121,1,"I liked a @YouTube video https://t.co/zmPrgh2Ecl Tucker Carlson on Trump, Mainstream Media, and Revolution (Full Episode)"
347,2018-10-27 19:39:45,5,0,Twitter for iPhone,70,1,@MichaelAvenatti Great day for Hannity and Tucker Carlson #MAGAShooter
348,2018-10-27 19:39:17,0,0,Twitter Web Client,253,1,"“What war are you talking about? Just give me the war, tell me when it ended,” Carlson fired back. “What you’re saying is you don’t really know what you’re talking about, but you’re throwing out a talking point.” https://t.co/8WG3huNUOO via @dailycaller"
349,2018-10-27 19:35:42,0,0,Twitter for iPhone,232,1,@foxnewspolitics @FoxNews @FoxNewsResearch Fox News SUCKS. I only watch from tucker Carlson to Laura Ingraham. The rest of it is ALL left wing hacks. I have OAN on all the rest of the news day. One America News is great. Watch @OANN
350,2018-10-27 19:35:23,1,0,TweetDeck,133,1,@ndrew_lawrence Pretty sure I saw you tweet a quote Tucker Carlson saying that dude's gab post almost verbatim at some point recently
351,2018-10-27 19:35:00,0,0,Twitter Web Client,177,-1,"FOR ALL: The DAILY CALLER is a far right wing propaganda org., started by Tucker Carlson, now with FOX. It is basically a 'fake news &amp; hate' machine. https://t.co/cqMzsc3hsH"
352,2018-10-27 19:34:09,0,0,Twitter Web Client,289,1,@jonwurster If that were Obama it would be UMBRELLAGATE: Is Obama mentally deteriorating? Tune in to FOX News where we'll have medical experts and neurologists to discuss this breaking and troubling news for the next 6 months!!! But first Tucker Carlson speaks with the president of Totes!
353,2018-10-27 19:34:01,0,0,Twitter for iPhone,102,-1,"Jackass Tucker Carlson On Whether Trump's Racist: Well, Everyone Is - HuffPost https://t.co/aAqpmzu2zX"
354,2018-10-27 19:33:42,1,1,Twitter for iPhone,49,0,Tucker Carlson is a loser https://t.co/xhp0xKoz9D
355,2018-10-27 19:32:29,1,0,Twitter for iPhone,373,1,"@CarolinaSistah @Cici_94Percent @EPiCIsha @druser @charliekirk11 @ThePatriot006 @realDonaldTrump Ok. u may not agree but a LARGE GROUP of AA believe fox served as the beacon light of bigotry against POTUS Obama via Glen Beck, Pat Buchanan, Tucker Carlson, Ann Coulter, Sean Hannity, Laura Ingraham, Ted Nugent, Bill O’Reilly, Jeanine Pirro, the Five, and Fox &amp; Friends."
356,2018-10-27 19:32:27,0,0,Google,112,1,"I liked a @YouTube video https://t.co/XkyhSUZOcc Tucker Carlson on Fox News, Free Speech, and Revolution (Pt. 2)"
357,2018-10-27 19:31:56,1,1,Twitter for Android,119,0,"Tucker Carlson is a coward
He won't go one on one with
Michael Avenatti 
Tucker talks trash without factual information"
358,2018-10-27 19:31:46,0,0,Twitter Web Client,116,1,Enjoy: Tucker Carlson wonders aloud why the country is so divided. Twitter hands him his ass https://t.co/RLC3pCCdDe
359,2018-10-27 19:30:47,1,0,Twitter for Android,231,-1,@McFaul People like bigot biscuit up there are not capable of putting themselves in someone else's shoes. She doesn't know what she is talking about. She is just spouting Tucker Carlson talking points and pretending they are facts.
360,2018-10-27 19:27:23,0,0,Twitter Lite,143,-1,@MichaelAvenatti @TuckerCarlson Do you think you have bigger problems than Tucker Carlson right now? Hate to see you going down like this.. Sad
361,2018-10-27 19:26:55,1,0,Twitter for iPhone,258,1,"@CarolinaSistah @Cici_94Percent @EPiCIsha @druser @charliekirk11 @ThePatriot006 @realDonaldTrump Also, when I can I actually look at @ShepNewsTeam because he is the ONLY one that offers balance reporting. U don’t think that Tucker Carlson is flat out racist?"
362,2018-10-27 19:26:40,0,0,Twitter for iPhone,157,-1,@MichaelAvenatti @TuckerCarlson Tucker  carlson makes me sick. I can bear his face &amp; voice for at most 2-3 minutes. He’s like milktoast but yet dangerous
363,2018-10-27 19:26:29,0,0,Twitter for Android,226,1,"@MichaelAvenatti @TuckerCarlson Yes!!!! .... but please stop insulting clowns... clowns are way more awesome than shithead tucker carlson. Check out puddles pity party on YouTube,  this guy is awesome!! https://t.co/qdj9p0ur8I"
364,2018-10-27 19:24:39,6,0,Twitter for iPhone,213,1,"@kbierman33 @jemelehill @RebeccaLobo Based on your comment it was pretty much a guarantee but a quick peruse of who you follow confirmed it. The list includes Drudge Report, Sean Hannity, Tucker Carlson and Trump."
365,2018-10-27 19:22:59,1,0,Twitter for iPad,109,0,Tucker Carlson wonders aloud why the country is so divided. Twitter hands him his ass https://t.co/tq5GOPJAgO
366,2018-10-27 19:22:08,0,0,Twitter Lite,329,-1,"@This_is_Derek @MichaelAvenatti @TuckerCarlson Derek, just because that picture shows you in suit &amp; tie doesn't equate w/your intelligence. Avenatti is correct about Tucker Carlson; he's a GOP mouthpiece TV whore paid by Fox Noise to spew Trump propaganda. Can't wait to see what Cohen has been telling Mueller about Hannity!"
367,2018-10-27 19:20:26,0,0,Google,134,1,I added a video to a @YouTube playlist https://t.co/C0Bm9cRncr Tucker Carlson VS Cenk Uygur from the Young Turks Debate of the Century
368,2018-10-27 19:19:16,0,0,Facebook,109,0,Tucker Carlson wonders aloud why the country is so divided. Twitter hands him his ass https://t.co/reqDBShn6j
369,2018-10-27 19:18:53,0,0,Twitter Web Client,91,0,Tucker Carlson Takes on the Ruling Class in Our Exclusive Interview https://t.co/MEUcw48qib
370,2018-10-27 19:16:58,249,47,Twitter for iPhone,312,-1,"@MichaelAvenatti @TuckerCarlson What a liar you are, Mr. Avenatti. I saw you on Tucker Carlson’s program &amp; you were frightening with your extreme level of anger &amp; repeatedly tried to bully him rather than answering questions. BTW, how you like them two criminal referrals you got from Mr. Grassley? #tcot"
371,2018-10-27 19:16:15,0,0,Google,126,-1,"I liked a @YouTube video https://t.co/cza98T3CAP ""You Have NO Right to DEMAND Anything!!"" Tucker Carlson RIPS Entitled Illegal"
372,2018-10-27 19:15:13,1,0,Twitter Web Client,128,1,@MichaelAvenatti @RobMar1068 @TuckerCarlson Tucker Carlson is too much of a Princess to debate you...only debates women he hates
373,2018-10-27 19:14:14,16,0,Twitter for Android,239,0,"@MichaelAvenatti @TuckerCarlson Tucker Carlson at 🦊 News is as bigoted and racist as his co-worker Sean Hannity and their mutual ""friend"" Donald J. Trump, aka The
#KlanPresident in addition to being the #PornPresident

#Basta #FightBackUSA"
374,2018-10-27 19:14:10,0,0,Twitter Web Client,112,1,FULL Tucker Carlson vs. Cenk Uygur of Young Turks Debate - Politicon 201... https://t.co/Rzahs80xXl via @YouTube
375,2018-10-27 19:13:45,4,1,Twitter for Android,102,-1,@MichaelAvenatti @TuckerCarlson Tucker Carlson is a pc of shit like Dumb Donny!! One and the same!!!!!
376,2018-10-27 19:13:18,0,0,Twitter for iPhone,180,1,@ebhockeyfan @RealTT2020 @USMC81Mortarman @Patriot7231 @TheRacemancan @stringseed @snoopy1957 @GShapiro9News Haha and you think Tucker Carlson and Alex Jones are living in squalor?
377,2018-10-27 19:11:53,0,0,Twitter for iPhone,160,1,"@gaye_gallops @Trump454545 The only 1’s who are worth watching on @FoxNews &amp; @FoxBusiness is Charles Payne, Lou Dobbs, Hannity, Tucker Carlson the rest suck"
378,2018-10-27 19:11:40,0,0,Twitter for Android,142,-1,"@MichaelAvenatti @TuckerCarlson One of my followers was telling me why Tucker Carlson looks so WEIRD!
Apparently he's permanently constipated!"
379,2018-10-27 19:11:35,8,0,Twitter for Android,104,1,"@MichaelAvenatti @TuckerCarlson Tucker Carlson has destroyed you already,,how much abuse can you take???"
380,2018-10-27 19:11:27,1,0,TweetDeck,73,1,It doesn't pay to be this nice to Tucker Carlson. https://t.co/72cZCgScpd
381,2018-10-27 19:09:14,1,0,Twitter Web Client,100,1,"@TuckerCarlson Watch Jon Stewart destroy Tucker Carlson on Tuckers own show:
https://t.co/ywTrf9NiHY"
382,2018-10-27 19:07:44,0,0,Twitter Lite,175,1,"Absolutely true Mr. Avenatti.

Tucker Carlson offends all decent human beings. He is apparently nothing more than a carnival barker baying to the dogs. https://t.co/pkpRxdTpl7"
383,2018-10-27 19:07:17,5,1,Twitter for Android,86,-1,"@MichaelAvenatti @TuckerCarlson Tucker Carlson is also known as ""The Creepy TV Anchor"""
384,2018-10-27 19:07:03,1,0,Twitter Web Client,69,-1,Tucker Carlson is no more than a Lying Clown! https://t.co/EISQ6VmM1n
385,2018-10-27 19:06:02,0,0,Twitter for iPhone,109,0,Tucker Carlson wonders aloud why the country is so divided. Twitter hands him his ass https://t.co/lALhFyeWXP
386,2018-10-27 19:05:57,41,5,Twitter for iPhone,88,0,@MichaelAvenatti @TuckerCarlson Tucker Carlson is the Megan Kelly of racist journalists!
387,2018-10-27 19:04:42,0,0,Twitter Web Client,42,0,@JR_2020 @ezralevant than Tucker Carlson??
388,2018-10-27 19:03:53,0,0,Twitter Lite,292,1,"@HuffPostPol This just a very good reason when stories are written for news, they should be accurate. Publishing false information creates problems. Trump creates a lot of problems, Fox news, Rush Limbaugh, Michael Regan, Sean Hannity, Tucker Carlson, Alex Jones all created this environment."
389,2018-10-27 19:03:03,1,0,Twitter Web Client,213,1,"You betcha!  With LOTS of help from Fox &amp; Friends.
ie:  Rush, Limbaugh, Ann Coulter, Hannity, Tucker Carlson, Newt Gingrich, Sarah Palin, but most of all:  @realDonaldTrump 

#LockHimUp https://t.co/t1FnzoUnW5"
390,2018-10-27 19:02:28,0,0,Twitter for Android,171,0,"@wattsjim @VictorLynnAvera Used to follow foxnews on YouTube. I gave away the tv, the media is so biased I won't watch any of it. Done with fox, except for Tucker Carlson."
391,2018-10-27 19:01:15,0,0,Twitter for Android,287,-1,"@eeeeradicator @zei_nabq A little known Nazi YouTuber who praises Hitler &amp; says he spent 7 years in prison for a hate crime has at least one video w/ Jordan Peterson in it in his ""liked"" videos. Also a fan of Tucker Carlson &amp; @iamRucka. I discovered him when he left me a threat."
392,2018-10-27 19:01:08,0,0,Twitter Web Client,109,0,Tucker Carlson wonders aloud why the country is so divided. Twitter hands him his ass https://t.co/RKFe5poblL
393,2018-10-27 19:00:58,0,0,Twitter for iPhone,123,1,"Because he’s a racist....‘On Fox News, Tucker Carlson promotes white nationalist social media site’ https://t.co/ldmiRPiBv7"
394,2018-10-27 19:00:32,0,0,Twitter for Android,101,0,"@1Lupum @j1love2009 And yet, white people are undwr attack (according to Tucker Carlson).......ugh!!😠"
